unique_id,id,rel_path,source,dataset_version,split,fps_src,n_frames_src,dur_src_s,target,event_frame,event_time_s,fps_embed,timing,weather,ego_involve,bins_10fps_50
C-TR-000239,000239,training/positive/000239.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000240,000240,training/positive/000240.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000241,000241,training/positive/000241.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000242,000242,training/positive/000242.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000243,000243,training/positive/000243.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000244,000244,training/positive/000244.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000245,000245,training/positive/000245.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000246,000246,training/positive/000246.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000247,000247,training/positive/000247.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000248,000248,training/positive/000248.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000249,000249,training/positive/000249.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000250,000250,training/positive/000250.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000251,000251,training/positive/000251.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000252,000252,training/positive/000252.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000253,000253,training/positive/000253.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000254,000254,training/positive/000254.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000255,000255,training/positive/000255.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000256,000256,training/positive/000256.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000257,000257,training/positive/000257.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000258,000258,training/positive/000258.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000259,000259,training/positive/000259.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000260,000260,training/positive/000260.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000261,000261,training/positive/000261.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000262,000262,training/positive/000262.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000263,000263,training/positive/000263.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000264,000264,training/positive/000264.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000265,000265,training/positive/000265.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000266,000266,training/positive/000266.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000267,000267,training/positive/000267.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000268,000268,training/positive/000268.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000269,000269,training/positive/000269.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000270,000270,training/positive/000270.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000271,000271,training/positive/000271.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000272,000272,training/positive/000272.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000273,000273,training/positive/000273.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000274,000274,training/positive/000274.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000275,000275,training/positive/000275.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000276,000276,training/positive/000276.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000277,000277,training/positive/000277.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000278,000278,training/positive/000278.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000279,000279,training/positive/000279.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000280,000280,training/positive/000280.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000281,000281,training/positive/000281.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000282,000282,training/positive/000282.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000283,000283,training/positive/000283.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000284,000284,training/positive/000284.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000285,000285,training/positive/000285.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000286,000286,training/positive/000286.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000287,000287,training/positive/000287.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000288,000288,training/positive/000288.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000289,000289,training/positive/000289.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000290,000290,training/positive/000290.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000291,000291,training/positive/000291.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000292,000292,training/positive/000292.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000293,000293,training/positive/000293.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000294,000294,training/positive/000294.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000295,000295,training/positive/000295.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000296,000296,training/positive/000296.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000297,000297,training/positive/000297.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000298,000298,training/positive/000298.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000299,000299,training/positive/000299.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000300,000300,training/positive/000300.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000301,000301,training/positive/000301.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000302,000302,training/positive/000302.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000303,000303,training/positive/000303.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000304,000304,training/positive/000304.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000305,000305,training/positive/000305.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000306,000306,training/positive/000306.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000307,000307,training/positive/000307.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000308,000308,training/positive/000308.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000309,000309,training/positive/000309.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000310,000310,training/positive/000310.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000311,000311,training/positive/000311.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000312,000312,training/positive/000312.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000313,000313,training/positive/000313.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000314,000314,training/positive/000314.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000315,000315,training/positive/000315.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000316,000316,training/positive/000316.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000317,000317,training/positive/000317.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000318,000318,training/positive/000318.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000319,000319,training/positive/000319.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000320,000320,training/positive/000320.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000321,000321,training/positive/000321.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000322,000322,training/positive/000322.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000323,000323,training/positive/000323.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000324,000324,training/positive/000324.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000325,000325,training/positive/000325.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000326,000326,training/positive/000326.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000327,000327,training/positive/000327.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000328,000328,training/positive/000328.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000329,000329,training/positive/000329.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000330,000330,training/positive/000330.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000331,000331,training/positive/000331.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000332,000332,training/positive/000332.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000333,000333,training/positive/000333.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000334,000334,training/positive/000334.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000335,000335,training/positive/000335.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000336,000336,training/positive/000336.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000337,000337,training/positive/000337.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000338,000338,training/positive/000338.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000339,000339,training/positive/000339.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000340,000340,training/positive/000340.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000341,000341,training/positive/000341.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000342,000342,training/positive/000342.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000343,000343,training/positive/000343.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000344,000344,training/positive/000344.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000345,000345,training/positive/000345.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000346,000346,training/positive/000346.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000347,000347,training/positive/000347.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000348,000348,training/positive/000348.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000349,000349,training/positive/000349.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000350,000350,training/positive/000350.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000351,000351,training/positive/000351.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000352,000352,training/positive/000352.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000353,000353,training/positive/000353.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000354,000354,training/positive/000354.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000355,000355,training/positive/000355.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000356,000356,training/positive/000356.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000357,000357,training/positive/000357.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000358,000358,training/positive/000358.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000359,000359,training/positive/000359.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000360,000360,training/positive/000360.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000361,000361,training/positive/000361.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000362,000362,training/positive/000362.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000363,000363,training/positive/000363.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000364,000364,training/positive/000364.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000365,000365,training/positive/000365.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000366,000366,training/positive/000366.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000367,000367,training/positive/000367.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000368,000368,training/positive/000368.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000369,000369,training/positive/000369.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000370,000370,training/positive/000370.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000371,000371,training/positive/000371.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000372,000372,training/positive/000372.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000373,000373,training/positive/000373.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000374,000374,training/positive/000374.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000375,000375,training/positive/000375.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000376,000376,training/positive/000376.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000377,000377,training/positive/000377.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000378,000378,training/positive/000378.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000379,000379,training/positive/000379.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000380,000380,training/positive/000380.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000381,000381,training/positive/000381.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000382,000382,training/positive/000382.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000383,000383,training/positive/000383.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000384,000384,training/positive/000384.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000385,000385,training/positive/000385.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000386,000386,training/positive/000386.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000387,000387,training/positive/000387.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000388,000388,training/positive/000388.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000389,000389,training/positive/000389.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000390,000390,training/positive/000390.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000391,000391,training/positive/000391.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000392,000392,training/positive/000392.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000393,000393,training/positive/000393.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000394,000394,training/positive/000394.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000395,000395,training/positive/000395.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000396,000396,training/positive/000396.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000397,000397,training/positive/000397.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000398,000398,training/positive/000398.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000399,000399,training/positive/000399.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000400,000400,training/positive/000400.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000401,000401,training/positive/000401.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000402,000402,training/positive/000402.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000403,000403,training/positive/000403.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000404,000404,training/positive/000404.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000405,000405,training/positive/000405.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000406,000406,training/positive/000406.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000407,000407,training/positive/000407.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000408,000408,training/positive/000408.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000409,000409,training/positive/000409.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000410,000410,training/positive/000410.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000411,000411,training/positive/000411.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000412,000412,training/positive/000412.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000413,000413,training/positive/000413.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000414,000414,training/positive/000414.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000415,000415,training/positive/000415.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000416,000416,training/positive/000416.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000417,000417,training/positive/000417.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000418,000418,training/positive/000418.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000419,000419,training/positive/000419.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000420,000420,training/positive/000420.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000421,000421,training/positive/000421.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000422,000422,training/positive/000422.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000423,000423,training/positive/000423.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000424,000424,training/positive/000424.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000425,000425,training/positive/000425.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000426,000426,training/positive/000426.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000427,000427,training/positive/000427.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000428,000428,training/positive/000428.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000429,000429,training/positive/000429.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000430,000430,training/positive/000430.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000431,000431,training/positive/000431.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000432,000432,training/positive/000432.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000433,000433,training/positive/000433.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000434,000434,training/positive/000434.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000435,000435,training/positive/000435.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000436,000436,training/positive/000436.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000437,000437,training/positive/000437.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000438,000438,training/positive/000438.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000439,000439,training/positive/000439.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000440,000440,training/positive/000440.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000441,000441,training/positive/000441.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000442,000442,training/positive/000442.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000443,000443,training/positive/000443.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000444,000444,training/positive/000444.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000445,000445,training/positive/000445.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000446,000446,training/positive/000446.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000447,000447,training/positive/000447.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000448,000448,training/positive/000448.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000449,000449,training/positive/000449.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000450,000450,training/positive/000450.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000451,000451,training/positive/000451.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000452,000452,training/positive/000452.mp4,DAD,20fps5s,val,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000453,000453,training/positive/000453.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000454,000454,training/positive/000454.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
C-TR-000455,000455,training/positive/000455.mp4,DAD,20fps5s,train,20.000,100,5.000,1,,5.000,20,,,,
N-TR-000001,000001,training/negative/000001.mp4,DAD,20fps5s,val,20.000,100,5.000,0,,,20,,,,
N-TR-000002,000002,training/negative/000002.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000003,000003,training/negative/000003.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000004,000004,training/negative/000004.mp4,DAD,20fps5s,val,20.000,100,5.000,0,,,20,,,,
N-TR-000005,000005,training/negative/000005.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000006,000006,training/negative/000006.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000007,000007,training/negative/000007.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000008,000008,training/negative/000008.mp4,DAD,20fps5s,val,20.000,100,5.000,0,,,20,,,,
N-TR-000009,000009,training/negative/000009.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000010,000010,training/negative/000010.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000011,000011,training/negative/000011.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000012,000012,training/negative/000012.mp4,DAD,20fps5s,val,20.000,100,5.000,0,,,20,,,,
N-TR-000013,000013,training/negative/000013.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000014,000014,training/negative/000014.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000015,000015,training/negative/000015.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000016,000016,training/negative/000016.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000017,000017,training/negative/000017.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000018,000018,training/negative/000018.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000019,000019,training/negative/000019.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000020,000020,training/negative/000020.mp4,DAD,20fps5s,val,20.000,100,5.000,0,,,20,,,,
N-TR-000021,000021,training/negative/000021.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000022,000022,training/negative/000022.mp4,DAD,20fps5s,val,20.000,100,5.000,0,,,20,,,,
N-TR-000023,000023,training/negative/000023.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
N-TR-000024,000024,training/negative/000024.mp4,DAD,20fps5s,train,20.000,100,5.000,0,,,20,,,,
